Factura,Fecha,Customer_ID,Sexo,Venta ($),Ciudad,Product ID
228775,28/8/2019,109423,#ERROR!,  6.168 ,Montevideo Periferia,13
228776,28/8/2019,109423,#ERROR!,  5.079 ,Montevideo Periferia,0
228777,28/8/2019,109423,#ERROR!,  5.079 ,Montevideo Periferia,0
228778,28/8/2019,109423,#ERROR!,  3.627 ,Montevideo Periferia,2
228779,28/8/2019,153554,#ERROR!,  2.901 ,Durazno,10
228780,28/8/2019,162785,#ERROR!,  3.223 ,Flores,4
228780,28/8/2019,162785,#ERROR!,  3.223 ,Flores,10
228781,28/8/2019,175331,#ERROR!,  3.223 ,Montevideo Céntrico,4
228782,28/8/2019,156798,#ERROR!,  6.046 ,Artigas,1
228783,28/8/2019,164306,#ERROR!,  1.993 ,Soriano,3
228783,28/8/2019,164306,#ERROR!,  3.627 ,Soriano,2
228784,28/8/2019,173329,#ERROR!,  3.223 ,Treinta y Tres,10
228785,28/8/2019,258860,#ERROR!,  2.214 ,Montevideo Céntrico,3
228786,28/8/2019,128688,#ERROR!,  5.079 ,Artigas,0
228787,28/8/2019,159342,#ERROR!,  5.079 ,Rocha,0
228788,28/8/2019,144564,#ERROR!,  9.798 ,Flores,18
228789,28/8/2019,150751,#ERROR!,  2.214 ,Rocha,3
228790,28/8/2019,166637,#ERROR!,  4.030 ,Rocha,0
228791,28/8/2019,159588,#ERROR!,  2.901 ,Durazno,4
228792,28/8/2019,998100,#ERROR!,  4.030 ,Montevideo Céntrico,0
228793,28/8/2019,241097,#ERROR!,  6.046 ,Soriano,1
228794,28/8/2019,175998,#ERROR!,  6.046 ,Soriano,1
228795,28/8/2019,181463,#ERROR!,  2.901 ,Salto,4
228795,28/8/2019,181463,#ERROR!,  3.627 ,Salto,2
228796,28/8/2019,153353,#ERROR!,  4.030 ,Fray Bentos,2
228797,28/8/2019,144274,#ERROR!,  3.627 ,Artigas,0
228798,28/8/2019,177669,#ERROR!,  6.168 ,Rocha,13
228799,28/8/2019,917080,#ERROR!,  4.030 ,San José,2
228800,28/8/2019,166228,#ERROR!,  9.915 ,Rocha,0
228801,28/8/2019,134761,#ERROR!,  5.333 ,Maldonado,20
228802,28/8/2019,174359,#ERROR!,  3.627 ,Artigas,0
228803,28/8/2019,189282,#ERROR!,  10.887 ,Colonia,18
228803,28/8/2019,189282,#ERROR!,  2.214 ,Colonia,3
228803,28/8/2019,189282,#ERROR!,  4.030 ,Colonia,2
228804,28/8/2019,111745,#ERROR!,  4.030 ,Rivera,2
228805,28/8/2019,174757,#ERROR!,  4.030 ,Montevideo Periferia,2
228806,28/8/2019,156305,#ERROR!,  9.798 ,Montevideo Céntrico,18
228806,28/8/2019,156305,#ERROR!,  2.901 ,Montevideo Céntrico,10
228806,28/8/2019,156305,#ERROR!,  1.993 ,Montevideo Céntrico,3
228806,28/8/2019,156305,#ERROR!,  3.627 ,Montevideo Céntrico,2
228806,28/8/2019,156305,#ERROR!,  2.901 ,Montevideo Céntrico,4
228807,28/8/2019,173957,#ERROR!,  3.627 ,Salto,2
228808,28/8/2019,169098,#ERROR!,  9.798 ,Maldonado,18
228809,28/8/2019,176809,#ERROR!,  1.993 ,Rocha,3
228810,28/8/2019,177504,#ERROR!,  5.442 ,Salto,1
228811,28/8/2019,108258,#ERROR!,  3.627 ,Rocha,2
228812,28/8/2019,164787,#ERROR!,  5.079 ,Treinta y Tres,0
228813,28/8/2019,177006,#ERROR!,  10.887 ,Montevideo Céntrico,18
228814,28/8/2019,105540,#ERROR!,  5.079 ,Treinta y Tres,0
228815,28/8/2019,751209,#ERROR!,  2.214 ,Rocha,3
228816,28/8/2019,188981,#ERROR!,  6.046 ,Artigas,1
228817,28/8/2019,164772,#ERROR!,  1.993 ,Tacuarembó,3
228818,28/8/2019,150285,#ERROR!,  5.079 ,Canelones,0
228819,28/8/2019,170708,#ERROR!,  1.993 ,Tacuarembó,3
228820,28/8/2019,133616,#ERROR!,  9.798 ,Durazno,18
228821,28/8/2019,167490,#ERROR!,  1.993 ,Tacuarembó,3
228822,28/8/2019,150897,#ERROR!,  1.993 ,Tacuarembó,3
228823,28/8/2019,177043,#ERROR!,  3.627 ,Tacuarembó,14
228824,28/8/2019,177043,#ERROR!,  1.993 ,Tacuarembó,3
228825,28/8/2019,200713,#ERROR!,  1.993 ,Tacuarembó,3
228826,28/8/2019,211955,#ERROR!,  1.993 ,Tacuarembó,3
228827,28/8/2019,166101,#ERROR!,  4.030 ,Maldonado,0
228828,28/8/2019,164743,#ERROR!,  1.993 ,Tacuarembó,3
228829,28/8/2019,166281,#ERROR!,  3.223 ,Florida,4
228830,28/8/2019,186136,#ERROR!,  3.627 ,Tacuarembó,2
228831,28/8/2019,153853,#ERROR!,  1.993 ,Tacuarembó,3
228832,28/8/2019,260458,#ERROR!,  3.627 ,Tacuarembó,2
228833,28/8/2019,120882,#ERROR!,  2.901 ,Maldonado,4
228834,28/8/2019,138924,#ERROR!,  1.993 ,Tacuarembó,3
228835,28/8/2019,153853,#ERROR!,  3.627 ,Tacuarembó,14
228836,28/8/2019,170590,#ERROR!,  1.993 ,Treinta y Tres,3
228837,28/8/2019,180282,#ERROR!,  1.993 ,Tacuarembó,3
228838,28/8/2019,169359,#ERROR!,  1.993 ,Tacuarembó,3
228839,28/8/2019,262912,#ERROR!,  4.030 ,Maldonado,0
228840,28/8/2019,153761,#ERROR!,  9.273 ,Tacuarembó,6
228841,28/8/2019,163562,#ERROR!,  1.993 ,Tacuarembó,3
228842,28/8/2019,137690,#ERROR!,  803 ,Tacuarembó,3
228843,28/8/2019,181453,#ERROR!,  1.993 ,Tacuarembó,3
228844,28/8/2019,168329,#ERROR!,  1.993 ,Tacuarembó,3
228845,28/8/2019,201752,#ERROR!,  1.993 ,Tacuarembó,3
228846,28/8/2019,178636,#ERROR!,  1.993 ,Tacuarembó,3
228847,28/8/2019,180236,#ERROR!,  1.993 ,Tacuarembó,3
228848,28/8/2019,262894,#ERROR!,  1.993 ,Tacuarembó,3
228849,28/8/2019,185809,#ERROR!,  1.993 ,Tacuarembó,3
228850,28/8/2019,181222,#ERROR!,  1.993 ,Tacuarembó,3
228851,28/8/2019,180181,#ERROR!,  1.993 ,Tacuarembó,3
228852,28/8/2019,156179,#ERROR!,  9.273 ,Tacuarembó,6
228852,28/8/2019,156179,#ERROR!,  2.901 ,Tacuarembó,10
228852,28/8/2019,156179,#ERROR!,  1.993 ,Tacuarembó,3
228852,28/8/2019,156179,#ERROR!,  2.901 ,Tacuarembó,4
228853,28/8/2019,177015,#ERROR!,  1.993 ,Tacuarembó,3
228854,28/8/2019,172019,#ERROR!,  1.993 ,Tacuarembó,3
228855,28/8/2019,164271,#ERROR!,  9.273 ,Tacuarembó,6
228856,28/8/2019,164271,#ERROR!,  3.627 ,Tacuarembó,14
228857,28/8/2019,164271,#ERROR!,  1.993 ,Tacuarembó,3
228858,28/8/2019,172255,#ERROR!,  1.993 ,Rivera,3
228859,28/8/2019,169410,#ERROR!,  2.901 ,Rivera,4
228859,28/8/2019,169410,#ERROR!,  3.627 ,Rivera,2
228860,28/8/2019,972344,#ERROR!,  6.046 ,Rivera,1
228861,28/8/2019,181497,#ERROR!,  6.894 ,Maldonado,24
228862,28/8/2019,973898,#ERROR!,  4.030 ,Montevideo Céntrico,2
228870,28/8/2019,186386,#ERROR!,  4.030 ,Montevideo Céntrico,2
228871,28/8/2019,987976,#ERROR!,  5.877 ,Rocha,25
228873,28/8/2019,187849,#ERROR!,  2.901 ,Montevideo Periferia,4
228874,28/8/2019,987976,#ERROR!,  4.030 ,Rocha,2
228875,28/8/2019,864091,#ERROR!,  1.993 ,San José,3
228879,28/8/2019,107089,#ERROR!,  10.887 ,Montevideo Céntrico,18
228880,28/8/2019,115790,#ERROR!,  2.901 ,Montevideo Periferia,4
228880,28/8/2019,115790,#ERROR!,  2.901 ,Montevideo Periferia,10
228883,28/8/2019,183570,#ERROR!,  9.273 ,Montevideo Periferia,6
228884,28/8/2019,166064,#ERROR!,  2.901 ,Colonia,4
228884,28/8/2019,166064,#ERROR!,  2.901 ,Colonia,10
228889,28/8/2019,143297,#ERROR!,  9.798 ,Montevideo Periferia,18
228890,28/8/2019,141816,#ERROR!,  10.887 ,Durazno,18
228894,28/8/2019,990913,#ERROR!,  9.798 ,Treinta y Tres,18
228898,28/8/2019,132339,#ERROR!,  1.993 ,Montevideo Céntrico,3
228899,28/8/2019,184673,#ERROR!,  5.442 ,Soriano,1
228907,28/8/2019,168213,#ERROR!,  2.901 ,Montevideo Periferia,4
228907,28/8/2019,168213,#ERROR!,  2.901 ,Montevideo Periferia,10
228908,28/8/2019,154329,#ERROR!,  1.993 ,Tacuarembó,3
228909,28/8/2019,193092,#ERROR!,  1.993 ,Tacuarembó,3
228910,28/8/2019,190044,#ERROR!,  1.993 ,Tacuarembó,3
228911,28/8/2019,186668,#ERROR!,  1.993 ,Tacuarembó,3
228912,28/8/2019,176057,#ERROR!,  1.993 ,Tacuarembó,3
228913,28/8/2019,179961,#ERROR!,  1.993 ,Tacuarembó,3
228914,28/8/2019,185538,#ERROR!,  5.442 ,Montevideo Periferia,1
228915,28/8/2019,147508,#ERROR!,  1.993 ,Tacuarembó,3
228916,28/8/2019,126312,#ERROR!,  5.079 ,Rocha,0
228917,28/8/2019,174075,#ERROR!,  5.643 ,Montevideo Céntrico,0
228918,28/8/2019,173513,#ERROR!,  2.901 ,Salto,4
228919,28/8/2019,116424,#ERROR!,  9.273 ,Montevideo Periferia,6
228920,28/8/2019,126386,#ERROR!,  3.223 ,San José,4
228921,28/8/2019,136358,#ERROR!,  5.643 ,Maldonado,0
228922,28/8/2019,206657,#ERROR!,  803 ,San José,3
228923,28/8/2019,165373,#ERROR!,  2.214 ,Colonia,3
228924,28/8/2019,179871,#ERROR!,  9.273 ,Montevideo Céntrico,6
228925,28/8/2019,171320,#ERROR!,  9.798 ,Colonia,18
228925,28/8/2019,171320,#ERROR!,  1.993 ,Colonia,3
228926,28/8/2019,166104,#ERROR!,  9.798 ,Soriano,18
228927,28/8/2019,174067,#ERROR!,  2.901 ,Paysandú,10
228927,28/8/2019,174067,#ERROR!,  5.079 ,Paysandú,0
228927,28/8/2019,174067,#ERROR!,  2.901 ,Paysandú,4
228928,28/8/2019,138285,#ERROR!,  10.524 ,Montevideo Céntrico,5
228929,28/8/2019,178109,#ERROR!,  6.046 ,Maldonado,1
228930,28/8/2019,170704,#ERROR!,  6.046 ,Maldonado,1
228931,28/8/2019,219234,#ERROR!,  9.798 ,Paysandú,18
228932,28/8/2019,153446,#ERROR!,  9.273 ,Montevideo Periferia,6
228933,28/8/2019,153446,#ERROR!,  3.627 ,Montevideo Periferia,2
228934,28/8/2019,219234,#ERROR!,  4.030 ,Paysandú,2
228935,28/8/2019,224588,#ERROR!,  2.214 ,Florida,3
228936,28/8/2019,167858,#ERROR!,  9.273 ,Montevideo Periferia,6
228937,28/8/2019,183906,#ERROR!,  9.798 ,Fray Bentos,18
228938,28/8/2019,170882,#ERROR!,  3.627 ,Soriano,2
228939,28/8/2019,104075,#ERROR!,  2.214 ,Montevideo Céntrico,3
228940,28/8/2019,121604,#ERROR!,  3.627 ,Montevideo Periferia,0
228940,28/8/2019,121604,#ERROR!,  5.442 ,Montevideo Periferia,1
228941,28/8/2019,182979,#ERROR!,  5.442 ,Paysandú,1
228942,28/8/2019,877194,#ERROR!,  3.223 ,Montevideo Céntrico,4
228943,28/8/2019,177828,#ERROR!,  4.030 ,Montevideo Céntrico,2
228944,28/8/2019,183904,#ERROR!,  5.079 ,Soriano,0
228945,28/8/2019,174055,#ERROR!,  5.805 ,Montevideo Céntrico,16
228946,28/8/2019,168134,#ERROR!,  5.442 ,Montevideo Periferia,1
228947,28/8/2019,215041,#ERROR!,  6.046 ,Fray Bentos,1
228948,28/8/2019,107596,#ERROR!,  10.334 ,Soriano,18
228948,28/8/2019,107596,#ERROR!,  10.713 ,Soriano,0
228949,28/8/2019,242858,#ERROR!,  9.798 ,Treinta y Tres,18
228950,28/8/2019,490261,#ERROR!,  4.030 ,Maldonado,0
228951,28/8/2019,840794,#ERROR!,  2.901 ,Rivera,4
228951,28/8/2019,840794,#ERROR!,  4.462 ,Rivera,0
228952,28/8/2019,170860,#ERROR!,  3.223 ,Rocha,4
228952,28/8/2019,170860,#ERROR!,  3.223 ,Rocha,10
228953,28/8/2019,176038,#ERROR!,  9.798 ,San José,18
228954,28/8/2019,145506,#ERROR!,  3.627 ,Colonia,2
228955,28/8/2019,129768,#ERROR!,  2.901 ,Salto,4
228956,28/8/2019,176349,#ERROR!,  5.805 ,Canelones,16
228957,28/8/2019,177277,#ERROR!,  5.079 ,Soriano,0
228958,28/8/2019,164827,#ERROR!,  3.627 ,Canelones,14
228959,28/8/2019,174767,#ERROR!,  5.442 ,Canelones,1
228960,28/8/2019,836947,#ERROR!,  6.046 ,Canelones,1
228961,28/8/2019,188083,#ERROR!,  9.798 ,Canelones,30
228962,28/8/2019,157721,#ERROR!,  2.901 ,Durazno,4
228963,28/8/2019,876585,#ERROR!,  9.273 ,Florida,6
228964,28/8/2019,152239,#ERROR!,  3.223 ,Rocha,4
228964,28/8/2019,152239,#ERROR!,  3.223 ,Rocha,10
228965,28/8/2019,141662,#ERROR!,  2.214 ,Rivera,3
228966,28/8/2019,177688,#ERROR!,  3.627 ,Rivera,2
228967,28/8/2019,164079,#ERROR!,  4.030 ,Paysandú,2
228968,28/8/2019,138403,#ERROR!,  9.273 ,Flores,6
228969,28/8/2019,196725,#ERROR!,  2.214 ,Paysandú,3
228970,28/8/2019,150724,#ERROR!,  1.993 ,Montevideo Periferia,3
228971,28/8/2019,122820,#ERROR!,  10.887 ,Rivera,18
228972,28/8/2019,175456,#ERROR!,  3.223 ,Florida,4
228973,28/8/2019,152237,#ERROR!,  4.030 ,Montevideo Céntrico,2
228974,28/8/2019,170251,#ERROR!,  5.333 ,Montevideo Céntrico,20
228975,28/8/2019,224752,#ERROR!,  1.993 ,Florida,3
228976,28/8/2019,240179,#ERROR!,  4.030 ,Treinta y Tres,2
228977,28/8/2019,214086,#ERROR!,  2.214 ,San José,3
228978,28/8/2019,138396,#ERROR!,  2.901 ,Paysandú,4
228978,28/8/2019,138396,#ERROR!,  2.901 ,Paysandú,10
228979,28/8/2019,125791,#ERROR!,  6.046 ,San José,1
228980,28/8/2019,178954,#ERROR!,  6.046 ,Rocha,1
228981,28/8/2019,175309,#ERROR!,  4.462 ,Rivera,0
228982,28/8/2019,183065,#ERROR!,  2.214 ,Paysandú,3
228983,28/8/2019,153323,#ERROR!,  2.901 ,Rivera,4
228984,28/8/2019,154366,#ERROR!,  10.887 ,Durazno,18
228985,28/8/2019,211348,#ERROR!,  10.887 ,San José,18
228986,28/8/2019,152239,#ERROR!,  2.013 ,Rocha,3
228987,28/8/2019,153375,#ERROR!,  2.901 ,Montevideo Céntrico,4
228987,28/8/2019,153375,#ERROR!,  2.901 ,Montevideo Céntrico,10
228988,28/8/2019,218933,#ERROR!,  1.993 ,Montevideo Periferia,3
228989,28/8/2019,938362,#ERROR!,  2.901 ,Montevideo Periferia,4
228995,28/8/2019,126024,#ERROR!,  4.030 ,Montevideo Periferia,2
228998,28/8/2019,189336,#ERROR!,  5.644 ,Maldonado,1
229003,28/8/2019,126811,#ERROR!,  5.079 ,Rocha,0
229009,28/8/2019,259176,#ERROR!,  5.442 ,Artigas,1
229010,28/8/2019,129711,#ERROR!,  2.901 ,Salto,4
229013,28/8/2019,185402,#ERROR!,  3.223 ,Rivera,4
229014,28/8/2019,196903,#ERROR!,  2.214 ,Montevideo Céntrico,3
229016,28/8/2019,167651,#ERROR!,  2.901 ,Salto,4
229018,28/8/2019,204313,#ERROR!,  2.214 ,Montevideo Céntrico,3
229022,28/8/2019,160974,#ERROR!,  9.273 ,Flores,6
229022,28/8/2019,160974,#ERROR!,  2.901 ,Flores,10
229022,28/8/2019,160974,#ERROR!,  2.901 ,Flores,4
229025,28/8/2019,192474,#ERROR!,  3.223 ,Montevideo Céntrico,4
229025,28/8/2019,192474,#ERROR!,  3.223 ,Montevideo Céntrico,10
229027,28/8/2019,173141,#ERROR!,  9.798 ,Maldonado,18
229028,28/8/2019,141730,#ERROR!,  6.046 ,Colonia,1
229033,28/8/2019,181028,#ERROR!,  5.079 ,Artigas,0
229034,28/8/2019,169358,#ERROR!,  1.993 ,Rocha,3
229035,28/8/2019,166116,#ERROR!,  1.993 ,Tacuarembó,3
229036,28/8/2019,169789,#ERROR!,  3.627 ,Tacuarembó,2
229037,28/8/2019,163705,#ERROR!,  9.273 ,Tacuarembó,6
229038,28/8/2019,159595,#ERROR!,  9.273 ,Tacuarembó,6
229039,28/8/2019,108606,#ERROR!,  1.993 ,Tacuarembó,3
229040,28/8/2019,157864,#ERROR!,  1.993 ,Tacuarembó,3
229041,28/8/2019,137109,#ERROR!,  5.442 ,Durazno,1
229042,28/8/2019,157864,#ERROR!,  1.993 ,Tacuarembó,3
229043,28/8/2019,159487,#ERROR!,  1.993 ,Tacuarembó,3
229044,28/8/2019,189347,#ERROR!,  1.993 ,Tacuarembó,3
229044,28/8/2019,189347,#ERROR!,  3.627 ,Tacuarembó,14
229045,28/8/2019,224886,#ERROR!,  1.993 ,Tacuarembó,3
229046,28/8/2019,157485,#ERROR!,  1.993 ,Tacuarembó,3
229047,28/8/2019,177405,#ERROR!,  2.901 ,Rivera,4
229047,28/8/2019,177405,#ERROR!,  3.627 ,Rivera,2
229047,28/8/2019,177405,#ERROR!,  5.333 ,Rivera,20
229048,28/8/2019,163911,#ERROR!,  1.993 ,Tacuarembó,3
229049,28/8/2019,176714,#ERROR!,  1.993 ,Tacuarembó,3
229050,28/8/2019,153624,#ERROR!,  1.993 ,Tacuarembó,3
229051,28/8/2019,146031,#ERROR!,  1.993 ,Tacuarembó,3
229052,28/8/2019,158307,#ERROR!,  1.993 ,Tacuarembó,3
229053,28/8/2019,181657,#ERROR!,  5.079 ,Soriano,0
229054,28/8/2019,171696,#ERROR!,  1.993 ,Tacuarembó,3
229055,28/8/2019,177402,#ERROR!,  2.901 ,Tacuarembó,10
229055,28/8/2019,177402,#ERROR!,  1.993 ,Tacuarembó,3
229055,28/8/2019,177402,#ERROR!,  2.901 ,Tacuarembó,4
229056,28/8/2019,153729,#ERROR!,  3.223 ,Colonia,4
229057,28/8/2019,252208,#ERROR!,  5.442 ,Treinta y Tres,1
229058,28/8/2019,179477,#ERROR!,  9.798 ,Treinta y Tres,18
229059,28/8/2019,185295,#ERROR!,  9.273 ,Maldonado,6
229059,28/8/2019,185295,#ERROR!,  2.901 ,Maldonado,10
229059,28/8/2019,185295,#ERROR!,  6.168 ,Maldonado,13
229059,28/8/2019,185295,#ERROR!,  2.901 ,Maldonado,4
229060,28/8/2019,126588,#ERROR!,  1.993 ,Tacuarembó,3
229061,28/8/2019,165569,#ERROR!,  4.030 ,Cerro Largo,2
229062,28/8/2019,180236,#ERROR!,  3.990 ,Treinta y Tres,9
229063,28/8/2019,137247,#ERROR!,  5.442 ,Treinta y Tres,1
229064,28/8/2019,136789,#ERROR!,  3.223 ,Flores,4
229065,28/8/2019,136789,#ERROR!,  2.214 ,Flores,3
229066,28/8/2019,132284,#ERROR!,  5.442 ,Montevideo Periferia,1
229067,28/8/2019,120914,#ERROR!,  9.798 ,Montevideo Periferia,18
229067,28/8/2019,120914,#ERROR!,  1.993 ,Montevideo Periferia,3
229068,28/8/2019,126272,#ERROR!,  1.993 ,Montevideo Periferia,3
229069,28/8/2019,191915,#ERROR!,  1.993 ,Montevideo Periferia,3
229070,28/8/2019,142797,#ERROR!,  5.442 ,Canelones,1
229071,28/8/2019,155369,#ERROR!,  5.079 ,Canelones,0
229072,28/8/2019,112668,#ERROR!,  2.214 ,San José,3
229073,28/8/2019,183001,#ERROR!,  9.798 ,Cerro Largo,18
229073,28/8/2019,183001,#ERROR!,  1.993 ,Cerro Largo,3
229073,28/8/2019,183001,#ERROR!,  3.627 ,Cerro Largo,2
229074,28/8/2019,174114,#ERROR!,  5.079 ,Paysandú,0
229075,28/8/2019,186394,#ERROR!,  2.214 ,Rivera,3
229076,28/8/2019,186193,#ERROR!,  1.993 ,Montevideo Periferia,3
229077,29/8/2019,186179,#ERROR!,  3.627 ,Montevideo Periferia,2
229078,29/8/2019,188701,#ERROR!,  5.079 ,Canelones,0
229079,29/8/2019,169229,#ERROR!,  2.901 ,Canelones,4
229079,29/8/2019,169229,#ERROR!,  2.901 ,Canelones,10
229080,29/8/2019,158291,#ERROR!,  2.901 ,Montevideo Periferia,4
229080,29/8/2019,158291,#ERROR!,  1.993 ,Montevideo Periferia,3
229081,29/8/2019,185072,#ERROR!,  6.046 ,Artigas,1
229082,29/8/2019,139044,#ERROR!,  3.223 ,Flores,4
229082,29/8/2019,139044,#ERROR!,  3.223 ,Flores,10
229083,29/8/2019,174041,#ERROR!,  3.627 ,Cerro Largo,2
229084,29/8/2019,138902,#ERROR!,  3.223 ,Fray Bentos,4
229084,29/8/2019,138902,#ERROR!,  5.643 ,Fray Bentos,0
229085,29/8/2019,136894,#ERROR!,  6.894 ,Montevideo Céntrico,32
229085,29/8/2019,136894,#ERROR!,  10.524 ,Montevideo Céntrico,5
229086,29/8/2019,153773,#ERROR!,  5.877 ,Montevideo Céntrico,25
229087,29/8/2019,208371,#ERROR!,  9.798 ,Treinta y Tres,18
229087,29/8/2019,208371,#ERROR!,  1.993 ,Treinta y Tres,3
229088,29/8/2019,130356,#ERROR!,  9.798 ,Soriano,18
229089,29/8/2019,182157,#ERROR!,  9.798 ,Rivera,18
229089,29/8/2019,182157,#ERROR!,  1.993 ,Rivera,3
229090,29/8/2019,132913,#ERROR!,  2.214 ,Rivera,3
229091,29/8/2019,222886,#ERROR!,  1.993 ,San José,3
229092,29/8/2019,144712,#ERROR!,  1.993 ,Tacuarembó,3
229092,29/8/2019,144712,#ERROR!,  3.627 ,Tacuarembó,14
229093,29/8/2019,134475,#ERROR!,  1.993 ,Tacuarembó,3
229094,29/8/2019,195677,#ERROR!,  2.214 ,Fray Bentos,3
229095,29/8/2019,163028,#ERROR!,  1.993 ,Tacuarembó,3
229096,29/8/2019,169449,#ERROR!,  1.993 ,Tacuarembó,3
229097,29/8/2019,160995,#ERROR!,  3.627 ,Rivera,0
229098,29/8/2019,138290,#ERROR!,  1.993 ,Tacuarembó,3
229099,29/8/2019,171098,#ERROR!,  1.993 ,Tacuarembó,3
229101,29/8/2019,194083,#ERROR!,  5.442 ,Rivera,1
229102,29/8/2019,175145,#ERROR!,  3.223 ,Artigas,10
229102,29/8/2019,175145,#ERROR!,  2.214 ,Artigas,3
229102,29/8/2019,175145,#ERROR!,  3.223 ,Artigas,4
229103,29/8/2019,210815,#ERROR!,  5.442 ,Rivera,1
229104,29/8/2019,158544,#ERROR!,  3.223 ,Maldonado,4
229106,29/8/2019,106615,#ERROR!,  2.901 ,Cerro Largo,4
229107,29/8/2019,890876,#ERROR!,  2.214 ,Colonia,3
229109,29/8/2019,244383,#ERROR!,  1.993 ,Tacuarembó,3
229110,29/8/2019,104733,#ERROR!,  1.993 ,Colonia,3
229111,29/8/2019,938714,#ERROR!,  4.030 ,Fray Bentos,2
229114,29/8/2019,160674,#ERROR!,  4.030 ,Paysandú,2
229116,29/8/2019,196381,#ERROR!,  1.993 ,Montevideo Céntrico,3
229117,29/8/2019,171767,#ERROR!,  2.901 ,Montevideo Periferia,10
229120,29/8/2019,168799,#ERROR!,  6.894 ,Treinta y Tres,24
229121,29/8/2019,162312,#ERROR!,  3.627 ,Montevideo Periferia,2
229122,29/8/2019,160674,#ERROR!,  3.627 ,Paysandú,0
229125,29/8/2019,163223,#ERROR!,  4.462 ,Montevideo Periferia,0
229127,29/8/2019,163223,#ERROR!,  6.168 ,Montevideo Periferia,27
229129,29/8/2019,191729,#ERROR!,  9.798 ,Paysandú,18
229142,29/8/2019,169972,#ERROR!,  5.442 ,Colonia,1
229149,29/8/2019,203776,#ERROR!,  6.046 ,Colonia,1
229153,29/8/2019,890137,#ERROR!,  1.993 ,Flores,3
229155,29/8/2019,505432,#ERROR!,  6.894 ,Maldonado,25
229156,29/8/2019,160093,#ERROR!,  6.168 ,Maldonado,27
229157,29/8/2019,162785,#ERROR!,  4.030 ,Colonia,2
229158,29/8/2019,166904,#ERROR!,  2.901 ,Cerro Largo,10
229158,29/8/2019,166904,#ERROR!,  1.993 ,Cerro Largo,3
229158,29/8/2019,166904,#ERROR!,  3.627 ,Cerro Largo,2
229158,29/8/2019,166904,#ERROR!,  2.901 ,Cerro Largo,4
229162,29/8/2019,196396,#ERROR!,  9.798 ,Treinta y Tres,18
229164,29/8/2019,195334,#ERROR!,  4.030 ,Montevideo Periferia,2
229171,29/8/2019,984296,#ERROR!,  5.079 ,Soriano,0
229172,29/8/2019,158283,#ERROR!,  6.046 ,Montevideo Periferia,1
229173,29/8/2019,154734,#ERROR!,  3.223 ,Flores,4
229177,29/8/2019,154601,#ERROR!,  9.273 ,Flores,6
229180,29/8/2019,157625,#ERROR!,  9.273 ,Montevideo Periferia,6
229181,29/8/2019,164849,#ERROR!,  3.223 ,Montevideo Periferia,4
229182,29/8/2019,191364,#ERROR!,  9.798 ,Cerro Largo,18
229182,29/8/2019,191364,#ERROR!,  1.993 ,Cerro Largo,3
229183,29/8/2019,875070,#ERROR!,  5.079 ,Rocha,0
229184,29/8/2019,204304,#ERROR!,  2.901 ,San José,4
229185,29/8/2019,153721,#ERROR!,  3.223 ,Fray Bentos,10
229185,29/8/2019,153721,#ERROR!,  4.030 ,Fray Bentos,0
229185,29/8/2019,153721,#ERROR!,  4.030 ,Fray Bentos,2
229185,29/8/2019,153721,#ERROR!,  3.223 ,Fray Bentos,4
229186,29/8/2019,871999,#ERROR!,  2.901 ,Rivera,10
229187,29/8/2019,173749,#ERROR!,  2.214 ,Rocha,3
229188,29/8/2019,134421,#ERROR!,  9.798 ,Rivera,18
229189,29/8/2019,157445,#ERROR!,  803 ,Tacuarembó,3
229190,29/8/2019,138866,#ERROR!,  1.993 ,Tacuarembó,3
229191,29/8/2019,210305,#ERROR!,  9.273 ,Tacuarembó,6
229192,29/8/2019,977532,#ERROR!,  3.627 ,Tacuarembó,2
229193,29/8/2019,177518,#ERROR!,  1.993 ,Tacuarembó,3
229194,29/8/2019,176053,#ERROR!,  1.993 ,Tacuarembó,3
229195,29/8/2019,195975,#ERROR!,  1.993 ,Tacuarembó,3
229196,29/8/2019,181653,#ERROR!,  3.627 ,Cerro Largo,2
229197,29/8/2019,175528,#ERROR!,  1.993 ,Tacuarembó,3
229198,29/8/2019,252981,#ERROR!,  1.993 ,Tacuarembó,3
229199,29/8/2019,190710,#ERROR!,  1.993 ,Tacuarembó,3
229200,29/8/2019,144524,#ERROR!,  1.993 ,Tacuarembó,3
229201,29/8/2019,157938,#ERROR!,  10.887 ,Rivera,18
229202,29/8/2019,179579,#ERROR!,  2.901 ,Tacuarembó,4
229202,29/8/2019,179579,#ERROR!,  2.901 ,Tacuarembó,10
229203,29/8/2019,161908,#ERROR!,  3.223 ,Rivera,4
229204,29/8/2019,161908,#ERROR!,  5.079 ,Rivera,0
229205,29/8/2019,173041,#ERROR!,  1.993 ,Tacuarembó,3
229206,29/8/2019,154791,#ERROR!,  1.993 ,Tacuarembó,3
229207,29/8/2019,193265,#ERROR!,  3.627 ,Tacuarembó,2
229208,29/8/2019,195008,#ERROR!,  1.993 ,Tacuarembó,3
229209,29/8/2019,239488,#ERROR!,  1.993 ,Tacuarembó,3
229210,29/8/2019,163020,#ERROR!,  1.993 ,Tacuarembó,3
229211,29/8/2019,165744,#ERROR!,  3.627 ,Tacuarembó,14
229212,29/8/2019,994765,#ERROR!,  1.993 ,Tacuarembó,3
